"method","tau","n","model","beta_ci_same","infin","na","skip_beta","skip_int","nsims_beta","nsims_int","bias","bias_se","empSE","empSE_se","cov","cov_se","cov_be","cov_be_se","intwidth_empSE","intwidth_empSE_se","empSE_rel","empSE_rel_se"
"riid_dith","0.5","n = 750",5,0,0,0,0,0,1000,1000,-0.00403024992120205,0.00767788807734378,0.242796139442574,0.00543180330564907,0.882,0.0102017645532525,0.88,0.0102761860629321,0.142768052435682,0.00319398809611071,-31.5542978202643,4.33105018808
"riid_dith","0.5","n = 750",6,0,0,0,0,0,1000,1000,-0.00314571846955532,0.0071750775540907,0.226895874592766,0.00507608467120056,0.886,0.0100500746265886,0.888,0.00997276290703835,0.125947658655036,0.00281768445821189,-36.5485927141278,4.01472669318538
"riid_dith","0.5","n = 750",7,0,0,0,0,0,1000,1000,0.00814486772605906,0.0076235054964559,0.241076411236133,0.00539332977234657,0.904,0.00931579304192617,0.908,0.00913980306133562,0.133500215926604,0.002986649276384,-40.9640735409553,3.73434298364662
"riid_dith","0.9","n = 100",1,0,0,0,0,0,1000,1000,-0.0635700432131998,0.0537284877548307,1.69904396541732,0.0380107881821559,0.867,0.0107382959542006,0.873,0.0105295299040366,1.70949583127318,0.0382446159507375,-3.25121332456915,6.12184778276283
"riid_dith","0.9","n = 100",2,0,0,0,0,0,1000,1000,-0.0560265476840615,0.0555370751162051,1.75623651951068,0.03929029248192,0.863,0.0108734079294396,0.864,0.0108399261990108,1.77974821837614,0.0398162931173174,-3.00074086192232,6.13516351640532
"riid_dith","0.9","n = 100",3,0,0,0,0,0,1000,1000,-0.0372439523219549,0.0883637536545629,2.79430724150446,0.0625138741754705,0.857,0.0110702755159933,0.858,0.0110379345894058,3.41363140389611,0.0763693128997875,-4.22151054217503,6.05674976393853
"riid_dith","0.9","n = 100",4,0,0,0,0,0,1000,1000,0.00986493654340864,0.028607804541255,0.904658212072743,0.0202388945643905,0.867,0.0107382959542006,0.867,0.0107382959542006,1.05607007512554,0.0236262608550278,3.53395803898342,6.55066724811287
"riid_dith","0.9","n = 100",5,0,0,0,0,0,1000,1000,-0.0465454552084629,0.0410960681630475,1.29957178272762,0.0290738490387642,0.873,0.0105295299040366,0.879,0.0103130499853341,1.65209566938005,0.0369604670765763,1.41399743668273,6.4165822057238
"riid_dith","0.9","n = 100",6,0,0,0,0,0,1000,1000,-0.0667379273039199,0.0285616497949967,0.903198670842708,0.0202062418999114,0.886,0.0100500746265886,0.885,0.0100883596287999,1.01373708054356,0.0226791926667265,-4.40424977677111,6.04889107279043
"riid_dith","0.9","n = 100",7,0,0,0,0,0,1000,1000,-0.0801150235429902,0.0419021353409134,1.32506186501922,0.029644109808028,0.879,0.0103130499853341,0.876,0.0104222838188182,1.69327520014968,0.0378817301241398,-2.45130994604242,6.17252377083204
"riid_dith","0.9","n = 250",1,0,0,0,0,0,1000,1000,-0.0480734237050638,0.0347450508533355,1.09873498114917,0.0245807545224578,0.879,0.0103130499853341,0.88,0.0102761860629321,0.866207404688762,0.0193786781576029,-10.13535900124,5.68360068644708
"riid_dith","0.9","n = 250",2,0,0,0,0,0,1000,1000,-0.00776413525567121,0.0359810313430223,1.13782011605858,0.0254551620212346,0.884,0.0101264011376204,0.884,0.0101264011376204,0.885489190650396,0.0198100477377193,-8.94274039936044,5.75670942029673
"riid_dith","0.9","n = 250",3,0,0,0,0,0,1000,1000,-0.00455109145505816,0.0522947285398248,1.65370451806058,0.0369964600277049,0.885,0.0100883596287999,0.885,0.0100883596287999,1.54830462931835,0.0346384675760972,-5.05221271398726,6.00755304800396
"riid_dith","0.9","n = 250",4,0,0,0,0,0,1000,1000,-0.0223524227739941,0.0169918880074533,0.537330678500524,0.0120210912842629,0.892,0.00981509042240569,0.896,0.00965318600255895,0.542230548863055,0.0121307105397154,-1.94409835003821,6.20315796974967
"riid_dith","0.9","n = 250",5,0,0,0,0,0,1000,1000,-0.0454244781334975,0.0251340129223179,0.794807275746292,0.0177813238615096,0.88,0.0102761860629321,0.878,0.0103496859855746,0.837893100543547,0.0187452342683952,-1.95721812608298,6.1990095759356
"riid_dith","0.9","n = 250",6,0,0,0,0,0,1000,1000,-0.0352517111235831,0.0176937090547676,0.559524208694107,0.0125176020234628,0.884,0.0101264011376204,0.882,0.0102017645532525,0.497964072121765,0.0111403867427852,-3.08970135451835,6.13015197204812
"riid_dith","0.9","n = 250",7,0,0,0,0,0,1000,1000,-0.0307188007229891,0.0272810656269433,0.862703043776702,0.0193002790560768,0.871,0.0105999528300837,0.872,0.0105648473723003,0.776591622920933,0.017373805671729,-2.39090819046074,6.17640766791554
"riid_dith","0.9","n = 500",1,0,0,0,0,0,1000,1000,0.0214529676062521,0.0243212068767887,0.769104091748024,0.0172062956088856,0.894,0.00973468027209934,0.894,0.00973468027209934,0.48412664694363,0.0108308176862227,-17.1856030349826,5.24003785413072
"riid_dith","0.9","n = 500",2,0,0,0,0,0,1000,1000,0.00734907599938382,0.0269508085043735,0.852259396568564,0.0190666351540014,0.875,0.0104582503316759,0.874,0.010493998284734,0.532239374067043,0.0119071892909473,-14.7597298886864,5.39220843674708
"riid_dith","0.9","n = 500",3,0,0,0,0,0,1000,1000,-0.0816172381470864,0.0370226551433056,1.17075915279793,0.0261920698199191,0.898,0.00957057991973318,0.894,0.00973468027209934,0.860247478963868,0.0192453434829733,-9.33643576137215,5.73524419304675
"riid_dith","0.9","n = 500",4,0,0,0,0,0,1000,1000,-0.00467662329311132,0.0125478276759321,0.396797151432427,0.00887709369585165,0.878,0.0103496859855746,0.877,0.0103860964755773,0.317141933951647,0.00709505764446448,-3.22254280802184,6.12129117493541
"riid_dith","0.9","n = 500",5,0,0,0,0,0,1000,1000,-0.0404354930183028,0.0177430961261758,0.56108596502026,0.0125525414306317,0.895,0.00969407035254026,0.9,0.00948683298050514,0.464676274887879,0.0103956765201766,-1.911580257306,6.20307559926951
"riid_dith","0.9","n = 500",6,0,0,0,0,0,1000,1000,0.00502921421205119,0.0121160115945694,0.383141927958479,0.00857160083185695,0.897,0.00961202372032029,0.897,0.00961202372032029,0.287102623784313,0.00642302214735586,-11.6713733693407,5.58780062839477
"riid_dith","0.9","n = 500",7,0,0,0,0,0,1000,1000,0.0104226637119242,0.0184765150342067,0.58427870730437,0.0130714064113317,0.892,0.00981509042240569,0.891,0.00985489725973843,0.44752418215854,0.0100119521570136,-2.52985113220715,6.16713960272259
"riid_dith","0.9","n = 750",1,0,0,0,0,0,1000,1000,0.0140244687262457,0.0202479413797522,0.640296126895892,0.0143246207565422,0.88,0.0102761860629321,0.884,0.0101264011376204,0.361558232290415,0.00808873323047303,-26.0272883441287,4.67991445757619
"riid_dith","0.9","n = 750",2,0,0,0,0,0,1000,1000,0.00842408700081791,0.0212147139739665,0.670868160667361,0.0150085742760732,0.897,0.00961202372032029,0.898,0.00957057991973318,0.393184216987276,0.00879626560151984,-27.8335947077141,4.56584709135153
"riid_dith","0.9","n = 750",3,0,0,0,0,0,1000,1000,-0.0225703859721729,0.0299920043398569,0.948430453076026,0.0212181613843785,0.883,0.010164201887015,0.887,0.0100115433375679,0.628708555977495,0.0140653851436387,-12.3669537642842,5.54513869007127
"riid_dith","0.9","n = 750",4,0,0,0,0,0,1000,1000,0.00265639441034489,0.00976632738096209,0.308838388987072,0.00690929182837391,0.889,0.00993373041711924,0.889,0.00993373041711924,0.233872341679197,0.00523216127550254,-5.48476055083311,5.97899251682538
"riid_dith","0.9","n = 750",5,0,0,0,0,0,1000,1000,-0.0333585584018096,0.0147277738778993,0.465733103180924,0.0104193197437832,0.886,0.0100500746265886,0.886,0.0100500746265886,0.366577813530915,0.00820103064194636,-3.64606558304829,6.09094846005028
"riid_dith","0.9","n = 750",6,0,0,0,0,0,1000,1000,-0.00842186888671987,0.00982637442396744,0.310737243213622,0.00695177274544451,0.892,0.00981509042240569,0.895,0.00969407035254026,0.213927066985734,0.00478594821272173,-10.8893398791892,5.63417671788591
"riid_dith","0.9","n = 750",7,0,0,0,0,0,1000,1000,-0.0249247736374179,0.0150906925747308,0.477209600055401,0.0106760704227815,0.888,0.00997276290703835,0.889,0.00993373041711924,0.340058578528294,0.00760774580355794,-6.3784085610187,5.92407273101971
"riid_nodith","0.1","n = 100",1,NA,0.039,0,0,0.039,1000,961,0.123,0.0559106161385921,1.7680489238132,0.0395545580377288,0.929240374609781,0.0082717062730045,0.927159209157128,0.00838306416901779,1.86744924766827,0.0426185032476651,0,0
"riid_nodith","0.1","n = 100",2,NA,0.035,0,0,0.035,1000,965,-0.0122242172277,0.0573836551980081,1.81463050891466,0.0405966751344727,0.910880829015544,0.00917176023739886,0.910880829015544,0.00917176023739886,2.00675544778708,0.0457026029749313,0,0
